split,id,landmark_index,ere,ere_mm,true_radial_error_px,true_radial_error_mm
validation,RBS17313864_3R,3,5.4722747802734375,0.3834483325481415,3.605551242828369,0.25264495611190796
validation,RBS17313864_3R,4,5.461727619171143,0.3827095031738281,8.246211051940918,0.5778211355209351
validation,RBS17313864_3R,5,4.637242317199707,0.3249365985393524,3.0,0.210213303565979
validation,RBS17313864_3R,6,6.253145217895508,0.43816477060317993,8.246211051940918,0.5778211355209351
validation,RBS17313864_3R,7,5.804477691650391,0.40672630071640015,2.0,0.14014220237731934
validation,RBS16390452_3R,1,7.9602813720703125,0.5577858090400696,11.0,0.7707821130752563
validation,RBS16390452_3R,2,5.710624694824219,0.4001499116420746,13.03840446472168,0.913615345954895
validation,RBS16390452_3R,3,6.355550765991211,0.4453401267528534,8.5440034866333,0.5986877679824829
validation,RBS16390452_3R,4,7.4259443283081055,0.5203441381454468,5.830951690673828,0.4085812270641327
validation,RBS16390452_3R,5,4.636590003967285,0.3248908221721649,4.242640495300293,0.2972865104675293
validation,RBS16390452_3R,6,5.765870094299316,0.4040208160877228,5.385164737701416,0.37734442949295044
validation,RBS16390452_3R,7,6.157764911651611,0.43148165941238403,4.242640495300293,0.2972865104675293
validation,RBS17194818_3R,1,7.238678455352783,0.507222056388855,13.0,0.9109243154525757
validation,RBS17194818_3R,2,6.593677043914795,0.462026447057724,11.0,0.7707821130752563
validation,RBS17194818_3R,3,5.1831464767456055,0.36318883299827576,5.099019527435303,0.35729390382766724
validation,RBS17194818_3R,4,5.7717766761779785,0.4044343829154968,8.0,0.5605688095092773
